date,sku_id,units_used,on_hand,stock_in_transit,lead_time_days,price_per_unit,is_holiday,patient_admissions,ved_category,fsn_category,days_cover,expiry_days_remaining,expiry_risk_bucket,sku_name,facility_id,facility_name,day_of_week,is_weekend,day_of_month,month,week_of_year,lag_1,lag_3,lag_7,lag_14,lag_30,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_30,rolling_std_30,rolling_cv_7,rolling_cv_14,consumption_trend_7d,day_over_day_pct_change
05-03-2024,MED011,5,54,1,7.333333333,6.98,0,192,Desirable,Slow,10.21621622,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,5,3,10,11,7,6,4,6,6.714285714,1.97604704,6.285714286,1.589802669,5.666666667,1.470006646,0.294,0.253,0.25,-0.545
06-03-2024,MED011,6,57,50,3.333333333,5.65,0,227,Desirable,Slow,10.23076923,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,6,3,10,5,6,6,5,6,6.714285714,1.97604704,6.357142857,1.549547967,5.666666667,1.470006646,0.294,0.244,0.071,0.2
07-03-2024,MED011,6,74,21,5.666666667,6.02,0,193,Desirable,Slow,12.33333333,30,CRITICAL (<30d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,7,3,10,6,11,6,5,6,6.714285714,1.97604704,6.428571429,1.504571787,5.666666667,1.470006646,0.294,0.234,-0.107,0
08-03-2024,MED011,5,20,0,6.333333333,4.846666667,0,220,Desirable,Slow,3.783783784,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,8,3,10,6,5,6,6,6,6.571428571,2.070196678,6.357142857,1.549547967,5.633333333,1.473521078,0.315,0.244,-0.393,-0.167
09-03-2024,MED011,3,89,0,4.666666667,4.923333333,1,221,Desirable,Slow,15.97435897,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,9,3,10,5,6,7,8,5,6,2.449489743,6,1.709700829,5.566666667,1.54659433,0.408,0.285,-0.714,-0.4
10-03-2024,MED011,5,36,16,7,5.523333333,1,189,Desirable,Slow,9.333333333,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,10,3,10,3,6,6,5,5,5.857142857,2.478478796,6,1.709700829,5.566666667,1.54659433,0.423,0.285,-0.821,0.667
11-03-2024,MED011,4,71,28,6,5.643333333,0,177,Desirable,Slow,14.61764706,90,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,11,3,11,5,5,11,6,7,4.857142857,1.069044968,5.857142857,1.791309914,5.466666667,1.547708725,0.22,0.306,-0.286,-0.2
12-03-2024,MED011,4,88,0,6,4.543333333,0,180,Desirable,Slow,18.66666667,365,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,12,3,11,4,3,5,6,6,4.714285714,1.112697281,5.714285714,1.857565463,5.4,1.56689898,0.236,0.325,-0.357,0
13-03-2024,MED011,7,73,0,4.333333333,4.796666667,0,221,Desirable,Slow,14.19444444,365,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,13,3,11,4,5,6,6,3,4.857142857,1.345185418,5.785714286,1.888368096,5.533333333,1.525266135,0.277,0.326,0.071,0.75
14-03-2024,MED011,4,21,0,4.333333333,2.786666667,0,215,Desirable,Slow,4.323529412,365,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,14,3,11,7,4,6,6,3,4.571428571,1.272418021,5.642857143,1.94569121,5.566666667,1.47819399,0.278,0.345,0.143,-0.429
15-03-2024,MED011,4,33,0,4.333333333,7.833333333,0,207,Desirable,Slow,7.21875,30,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,15,3,11,4,4,5,6,6,4.428571429,1.272418021,5.5,1.99036139,5.5,1.502870816,0.287,0.362,0.143,0
16-03-2024,MED011,5,44,4,5.333333333,4.713333333,1,224,Desirable,Slow,10.26666667,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,16,3,11,4,7,3,7,5,4.714285714,1.112697281,5.357142857,1.94569121,5.5,1.502870816,0.236,0.363,0,0.25
17-03-2024,MED011,5,53,0,5,4.956666667,1,180,Desirable,Slow,8.627906977,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,17,3,11,5,4,5,6,4,4.714285714,1.112697281,5.285714286,1.938618518,5.533333333,1.479359911,0.236,0.367,0.071,0
18-03-2024,MED011,5,90,30,6.333333333,3.17,0,213,Desirable,Slow,18,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,18,3,12,5,4,4,11,6,4.857142857,1.069044968,4.857142857,1.027105182,5.5,1.479748348,0.22,0.211,0,0
19-03-2024,MED011,4,81,61,4.666666667,3.423333333,0,190,Desirable,Slow,18.29032258,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,19,3,12,5,5,4,5,5,4.857142857,1.069044968,4.785714286,1.050902281,5.466666667,1.502488357,0.22,0.22,-0.214,-0.2
20-03-2024,MED011,5,77,92,4.333333333,5.023333333,0,237,Desirable,Slow,18.5862069,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,20,3,12,4,5,7,6,5,4.571428571,0.534522484,4.714285714,0.994490316,5.466666667,1.502488357,0.117,0.211,0.107,0.25
21-03-2024,MED011,9,99,14,6.333333333,3.676666667,0,214,Desirable,Slow,18.72972973,30,CRITICAL (<30d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,21,3,12,5,5,4,6,4,5.285714286,1.704336206,4.928571429,1.491735474,5.633333333,1.607811392,0.322,0.303,0.5,0.8
22-03-2024,MED011,3,28,0,6.333333333,5.586666667,0,189,Desirable,Slow,6.533333333,365,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,22,3,12,9,4,4,5,5,5.142857143,1.864454471,4.785714286,1.577659973,5.566666667,1.675036455,0.363,0.33,0.071,-0.667
23-03-2024,MED011,5,77,0,5.666666667,7.416666667,1,217,Desirable,Slow,16.84375,90,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,23,3,12,3,5,5,3,5,5.142857143,1.864454471,4.928571429,1.491735474,5.566666667,1.675036455,0.363,0.303,0.036,0.667
24-03-2024,MED011,3,42,0,5.666666667,5.54,1,200,Desirable,Slow,9.8,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,24,3,12,5,9,5,5,6,4.857142857,2.035400978,4.785714286,1.577659973,5.466666667,1.736689942,0.419,0.33,-0.214,-0.4
25-03-2024,MED011,5,22,0,5,8.89,0,202,Desirable,Slow,3.666666667,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,25,3,13,3,3,5,4,8,4.857142857,2.035400978,4.857142857,1.561909229,5.366666667,1.670914128,0.419,0.322,-0.179,0.667
26-03-2024,MED011,6,29,0,6,7.903333333,0,204,Desirable,Slow,5.075,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,26,3,13,5,5,4,4,5,5.142857143,2.035400978,5,1.568929081,5.4,1.673320053,0.396,0.314,-0.179,0.2
27-03-2024,MED011,6,70,49,5,6.853333333,0,179,Desirable,Slow,12.25,30,CRITICAL (<30d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,27,3,13,6,3,5,7,6,5.285714286,2.058663459,4.928571429,1.491735474,5.4,1.673320053,0.389,0.303,-0.107,0
28-03-2024,MED011,4,53,0,5,6.26,0,200,Desirable,Slow,9.763157895,30,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,28,3,13,6,5,9,4,6,4.571428571,1.272418021,4.928571429,1.491735474,5.333333333,1.688364508,0.278,0.303,0.286,-0.333
29-03-2024,MED011,6,21,0,5.333333333,3.576666667,0,180,Desirable,Slow,3.266666667,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,29,3,13,4,6,3,4,6,5,1.154700538,5.071428571,1.491735474,5.333333333,1.688364508,0.231,0.294,0.214,0.5
30-03-2024,MED011,6,20,0,4.666666667,3.59,1,208,Desirable,Slow,3.58974359,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,30,3,13,6,6,5,5,6,5.142857143,1.214985793,5.142857143,1.511857892,5.333333333,1.688364508,0.236,0.294,0.321,0
31-03-2024,MED011,6,39,44,5,3.75,1,229,Desirable,Slow,5.150943396,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,31,3,13,6,4,3,5,6,5.571428571,0.786795792,5.214285714,1.528124614,5.333333333,1.688364508,0.141,0.293,0.107,0
01-04-2024,MED011,5,46,8,5.333333333,6.143333333,0,192,Desirable,Slow,6.571428571,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,1,4,14,6,6,5,5,7,5.571428571,0.786795792,5.214285714,1.528124614,5.266666667,1.659524929,0.141,0.293,-0.036,-0.167
02-04-2024,MED011,6,28,0,7,6.283333333,0,213,Desirable,Slow,3.5,60,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,2,4,14,5,6,6,4,6,5.571428571,0.786795792,5.357142857,1.499083969,5.266666667,1.659524929,0.141,0.28,0.071,0.2
03-04-2024,MED011,7,35,0,5,4.58,0,191,Desirable,Slow,6.125,30,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,3,4,14,6,6,6,5,11,5.714285714,0.951189731,5.5,1.556623565,5.133333333,1.306042544,0.166,0.283,0.286,0.167
04-04-2024,MED011,6,25,9,5.333333333,4.85,0,148,Desirable,Slow,4.375,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,4,4,14,7,5,4,9,5,6,0.577350269,5.285714286,1.204387583,5.166666667,1.315250948,0.096,0.228,0.071,-0.143
05-04-2024,MED011,5,37,13,4,5.02,0,145,Desirable,Slow,6.317073171,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,5,4,14,6,6,6,3,6,5.857142857,0.690065559,5.428571429,1.016349858,5.133333333,1.306042544,0.118,0.187,-0.036,-0.167
06-04-2024,MED011,6,77,0,5.666666667,5.87,1,204,Desirable,Slow,12.83333333,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,6,4,14,5,7,6,5,6,5.857142857,0.690065559,5.5,1.019049331,5.133333333,1.306042544,0.118,0.185,0,0.2
07-04-2024,MED011,6,44,0,4,2.91,1,174,Desirable,Slow,7.7,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,7,4,14,6,6,6,3,5,5.857142857,0.690065559,5.714285714,0.726273039,5.166666667,1.315250948,0.118,0.127,0.036,0
08-04-2024,MED011,6,60,0,4.333333333,4.556666667,0,198,Desirable,Slow,13.125,30,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,8,4,15,6,5,5,5,3,6,0.577350269,5.785714286,0.699293207,5.266666667,1.25762045,0.096,0.121,-0.071,0
09-04-2024,MED011,3,54,0,5.333333333,4.316666667,0,177,Desirable,Slow,11.8125,90,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,9,4,15,6,6,6,6,5,5.571428571,1.272418021,5.571428571,1.016349858,5.2,1.323527158,0.228,0.182,-0.393,-0.5
10-04-2024,MED011,4,36,41,5,3.1,0,203,Desirable,Slow,7,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,10,4,15,3,6,7,6,4,5.142857143,1.214985793,5.428571429,1.089409559,5.2,1.323527158,0.236,0.201,-0.357,0.333
11-04-2024,MED011,6,86,30,5,6.486666667,0,214,Desirable,Slow,16.72222222,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,11,4,15,4,6,6,4,4,5.142857143,1.214985793,5.571428571,1.016349858,5.266666667,1.311312407,0.236,0.182,-0.143,0.5
12-04-2024,MED011,7,50,0,4.666666667,8.88,0,175,Desirable,Slow,9.722222222,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,12,4,15,6,3,5,6,7,5.428571429,1.397276262,5.642857143,1.081817762,5.266666667,1.311312407,0.257,0.192,0.036,0.167
13-04-2024,MED011,5,49,0,5,5.09,1,201,Desirable,Slow,10.39393939,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,13,4,15,7,4,6,6,4,5.285714286,1.380131119,5.571428571,1.089409559,5.3,1.290549201,0.261,0.196,0.071,-0.286
14-04-2024,MED011,3,69,0,6,6.433333333,1,183,Desirable,Slow,14.63636364,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,14,4,15,5,6,6,6,4,4.857142857,1.573591585,5.357142857,1.277445941,5.266666667,1.337350271,0.324,0.238,-0.071,-0.4
15-04-2024,MED011,3,35,17,5.333333333,6.3,0,220,Desirable,Slow,6.447368421,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,15,4,16,3,7,6,5,5,4.428571429,1.618347187,5.214285714,1.42389344,5.2,1.399507302,0.365,0.273,-0.107,0
16-04-2024,MED011,4,26,0,4,6.21,0,190,Desirable,Slow,6.275862069,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,16,4,16,3,5,3,6,5,4.571428571,1.511857892,5.071428571,1.439245834,5.166666667,1.416244021,0.331,0.284,-0.357,0.333
17-04-2024,MED011,4,44,0,6,4.14,0,213,Desirable,Slow,9.935483871,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,17,4,16,4,3,4,7,5,4.571428571,1.511857892,4.857142857,1.350620533,5.133333333,1.431982791,0.331,0.278,-0.5,0
18-04-2024,MED011,10,71,29,5.333333333,8.873333333,0,219,Desirable,Slow,16.56666667,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,18,4,16,4,3,6,6,4,5.142857143,2.544836041,5.142857143,1.915810447,5.333333333,1.667815696,0.495,0.373,0.286,1.5
19-04-2024,MED011,6,34,3,5.333333333,6.013333333,0,187,Desirable,Slow,7.677419355,90,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,19,4,16,10,4,7,5,5,5,2.449489743,5.214285714,1.928673176,5.366666667,1.670914128,0.49,0.37,0.643,-0.4
20-04-2024,MED011,5,75,7,3.666666667,7.2,1,198,Desirable,Slow,17.5,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,20,4,16,6,4,5,6,9,5,2.449489743,5.142857143,1.915810447,5.233333333,1.524135331,0.49,0.373,0.643,-0.167
21-04-2024,MED011,4,72,0,5.333333333,6.646666667,1,160,Desirable,Slow,14.82352941,30,CRITICAL (<30d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,21,4,16,5,10,3,6,3,5.142857143,2.340126167,5,1.921537846,5.266666667,1.484014437,0.455,0.384,0.25,-0.2
22-04-2024,MED011,3,42,0,5,3.646666667,0,185,Desirable,Slow,9.1875,30,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,22,4,17,4,6,3,6,5,5.142857143,2.340126167,4.785714286,1.968153036,5.2,1.540264196,0.455,0.411,-0.286,-0.25
23-04-2024,MED011,5,55,0,5.666666667,4.753333333,0,205,Desirable,Slow,7,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,23,4,17,3,5,4,3,3,5.285714286,2.288688541,4.928571429,1.899971081,5.266666667,1.484014437,0.433,0.386,-0.464,0.667
24-04-2024,MED011,5,53,0,5,6.513333333,0,206,Desirable,Slow,9.763157895,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,24,4,17,5,4,4,4,5,5.428571429,2.225394561,5,1.881079886,5.266666667,1.484014437,0.41,0.376,-0.679,0
25-04-2024,MED011,5,29,1,6.333333333,4.486666667,0,216,Desirable,Slow,4.142857143,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,25,4,17,5,3,10,6,6,4.714285714,0.951189731,4.928571429,1.859043828,5.233333333,1.47819399,0.202,0.377,-0.071,0
26-04-2024,MED011,5,45,0,5.666666667,7.98,0,150,Desirable,Slow,7.159090909,30,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,26,4,17,5,5,6,7,6,4.571428571,0.786795792,4.785714286,1.761929512,5.2,1.471569652,0.172,0.368,0.143,0
27-04-2024,MED011,6,25,5,5.333333333,3.106666667,1,178,Desirable,Slow,4.72972973,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,27,4,17,5,5,5,5,4,4.714285714,0.951189731,4.857142857,1.791309914,5.266666667,1.460593487,0.202,0.369,0.357,0.2
28-04-2024,MED011,6,84,0,5,7.25,1,190,Desirable,Slow,10.31578947,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,28,4,17,6,5,4,3,6,5,1,5.071428571,1.730463954,5.266666667,1.460593487,0.2,0.341,0.393,0
29-04-2024,MED011,7,39,13,4.666666667,4.886666667,0,207,Desirable,Slow,7.378378378,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,29,4,18,6,5,3,3,6,5.571428571,0.786795792,5.357142857,1.691933025,5.3,1.489040422,0.141,0.316,0.321,0.167
30-04-2024,MED011,7,44,0,6,4.013333333,0,226,Desirable,Slow,9.058823529,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,30,4,18,7,6,5,4,6,5.857142857,0.899735411,5.571428571,1.696797242,5.333333333,1.516196087,0.154,0.305,0.393,0
01-05-2024,MED011,6,68,0,5,6.286666667,0,189,Desirable,Slow,13.6,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,1,5,18,7,6,5,4,5,6,0.816496581,5.714285714,1.637473261,5.366666667,1.519603699,0.136,0.287,0.286,-0.143
02-05-2024,MED011,5,76,0,5.333333333,3.946666667,0,159,Desirable,Slow,12.37209302,90,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,2,5,18,6,7,5,10,6,6,0.816496581,5.357142857,1.081817762,5.333333333,1.516196087,0.136,0.202,0.036,-0.167
03-05-2024,MED011,6,88,0,5,6.08,0,197,Desirable,Slow,15.02439024,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,3,5,18,5,7,5,6,7,6.142857143,0.690065559,5.357142857,1.081817762,5.3,1.489040422,0.112,0.202,-0.107,0.2
04-05-2024,MED011,6,39,39,4.333333333,7.77,1,192,Desirable,Slow,7.184210526,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,4,5,18,6,6,6,5,6,6.142857143,0.690065559,5.428571429,1.089409559,5.3,1.489040422,0.112,0.201,-0.143,0
05-05-2024,MED011,6,70,0,5.333333333,5.1,1,233,Desirable,Slow,12.89473684,90,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,5,5,18,6,5,6,4,5,6.142857143,0.690065559,5.571428571,1.016349858,5.333333333,1.493279966,0.112,0.182,-0.179,0
06-05-2024,MED011,5,48,0,3.333333333,4.743333333,0,205,Desirable,Slow,8.195121951,60,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,6,5,19,6,6,7,3,6,5.857142857,0.690065559,5.714285714,0.726273039,5.3,1.489040422,0.118,0.127,-0.179,-0.167
07-05-2024,MED011,5,91,0,5.333333333,4.256666667,0,224,Desirable,Slow,16.76315789,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,7,5,19,5,6,7,5,6,5.571428571,0.534522484,5.714285714,0.726273039,5.266666667,1.484014437,0.096,0.127,-0.107,0
08-05-2024,MED011,5,49,39,6.333333333,4.443333333,0,221,Desirable,Slow,11.43333333,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,8,5,19,5,6,6,5,6,5.428571429,0.534522484,5.714285714,0.726273039,5.233333333,1.47819399,0.098,0.127,-0.107,0
09-05-2024,MED011,3,61,0,6,7.163333333,0,220,Desirable,Slow,13.77419355,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,9,5,19,5,5,5,5,3,5.142857143,1.069044968,5.571428571,1.016349858,5.233333333,1.47819399,0.208,0.182,-0.429,-0.4
10-05-2024,MED011,5,79,5,6,5.72,0,201,Desirable,Slow,14.94594595,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,10,5,19,3,5,6,5,4,5,1,5.571428571,1.016349858,5.266666667,1.460593487,0.2,0.182,-0.321,0.667
11-05-2024,MED011,6,26,0,6,7.826666667,1,196,Desirable,Slow,5.352941176,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,11,5,19,5,5,6,6,6,5,1,5.571428571,1.016349858,5.266666667,1.460593487,0.2,0.182,-0.071,0.2
12-05-2024,MED011,4,80,12,4.666666667,3.743333333,1,149,Desirable,Slow,14.73684211,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,12,5,19,6,3,6,6,7,4.714285714,0.951189731,5.428571429,1.089409559,5.166666667,1.440386283,0.202,0.201,-0.036,-0.333
13-05-2024,MED011,6,94,0,4.333333333,4.293333333,0,191,Desirable,Slow,18.8,60,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,13,5,20,4,5,5,7,5,4.857142857,1.069044968,5.357142857,1.008208072,5.2,1.447947418,0.22,0.188,0.143,0.5
14-05-2024,MED011,8,91,0,6,4.446666667,0,240,Desirable,Slow,19.90625,60,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,14,5,20,6,6,5,7,3,5.285714286,1.603567451,5.428571429,1.157868447,5.366666667,1.473521078,0.303,0.213,0.5,0.333
15-05-2024,MED011,4,40,0,6.333333333,5.993333333,0,233,Desirable,Slow,9.655172414,90,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,15,5,20,8,4,5,6,3,5.142857143,1.67616342,5.285714286,1.204387583,5.4,1.428768459,0.326,0.228,0.321,-0.5
16-05-2024,MED011,6,37,0,4.333333333,5.973333333,0,229,Desirable,Slow,8.09375,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,16,5,20,4,6,3,5,4,5.571428571,1.397276262,5.357142857,1.215739272,5.466666667,1.407696415,0.251,0.227,0.107,0.5
17-05-2024,MED011,5,55,0,5.666666667,7.163333333,0,216,Desirable,Slow,11.32352941,180,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,17,5,20,6,8,5,6,4,5.571428571,1.397276262,5.285714286,1.204387583,5.5,1.383399112,0.251,0.228,-0.036,-0.167
18-05-2024,MED011,5,56,16,3.333333333,3.01,1,153,Desirable,Slow,11.2,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,18,5,20,5,4,6,6,10,5.428571429,1.397276262,5.214285714,1.188313053,5.333333333,1.093344547,0.257,0.228,-0.036,0
19-05-2024,MED011,8,66,0,5,7.61,1,195,Desirable,Slow,14.90322581,90,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,19,5,20,5,6,4,6,6,6,1.527525232,5.357142857,1.392681026,5.4,1.191926867,0.255,0.26,0.036,0.6
20-05-2024,MED011,3,28,24,5.333333333,3.956666667,0,180,Desirable,Slow,3.322033898,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,20,5,21,8,5,6,5,5,5.571428571,1.902379462,5.214285714,1.528124614,5.333333333,1.268540659,0.341,0.293,-0.286,-0.625
21-05-2024,MED011,5,71,0,3.666666667,5.226666667,0,240,Desirable,Slow,15.06060606,365,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,21,5,21,3,5,8,5,4,5.142857143,1.573591585,5.214285714,1.528124614,5.366666667,1.245220749,0.306,0.293,0,0.667
22-05-2024,MED011,6,66,19,6,4.51,0,159,Desirable,Slow,15.4,30,CRITICAL (<30d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,22,5,21,5,8,4,5,3,5.428571429,1.511857892,5.285714286,1.540657773,5.466666667,1.166584562,0.279,0.291,-0.071,0.2
23-05-2024,MED011,4,90,1,5.666666667,8.913333333,0,202,Desirable,Slow,20.32258065,30,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,23,5,21,6,3,6,3,5,5.142857143,1.573591585,5.357142857,1.446860945,5.433333333,1.194335289,0.306,0.27,-0.143,-0.333
24-05-2024,MED011,3,67,7,5,6.22,0,149,Desirable,Slow,12.67567568,180,MEDIUM (90-180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,24,5,21,4,5,5,5,5,4.857142857,1.772810521,5.214285714,1.577659973,5.366666667,1.272611579,0.365,0.303,-0.393,-0.25
25-05-2024,MED011,6,56,38,5.666666667,6.16,1,216,Desirable,Slow,9.333333333,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,5,1,25,5,21,3,6,5,6,5,5,1.825741858,5.214285714,1.577659973,5.4,1.275768869,0.365,0.303,-0.25,1
26-05-2024,MED011,6,27,0,4,4.17,1,228,Desirable,Slow,5.108108108,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,6,1,26,5,21,6,4,8,4,5,4.714285714,1.380131119,5.357142857,1.549547967,5.433333333,1.278019301,0.293,0.289,0.286,0
27-05-2024,MED011,6,40,13,4.666666667,6.126666667,0,208,Desirable,Slow,4.242424242,90,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,0,0,27,5,22,6,3,3,6,6,5.142857143,1.214985793,5.357142857,1.549547967,5.433333333,1.278019301,0.236,0.289,0.179,0
28-05-2024,MED011,5,39,0,4.333333333,5.653333333,0,202,Desirable,Slow,6.5,60,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,1,0,28,5,22,6,6,5,8,6,5.142857143,1.214985793,5.142857143,1.350620533,5.4,1.275768869,0.236,0.263,0.143,-0.167
29-05-2024,MED011,5,54,0,5.666666667,5.11,0,244,Desirable,Slow,6.631578947,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,2,0,29,5,22,5,6,6,4,7,5,1.154700538,5.214285714,1.311403912,5.333333333,1.241059984,0.231,0.252,0.25,0
30-05-2024,MED011,6,32,0,5.666666667,6.773333333,0,206,Desirable,Slow,5.6,90,HIGH (30-90d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,3,0,30,5,22,5,6,4,6,7,5.285714286,1.112697281,5.214285714,1.311403912,5.3,1.2077337,0.211,0.252,0.214,0.2
31-05-2024,MED011,6,95,0,6.666666667,5.356666667,0,193,Desirable,Slow,14.14893617,90,LOW (>180d),Antiseptic Lotion,FAC001,Urban PHC Kalyan,4,0,31,5,22,6,5,3,5,6,5.714285714,0.487950036,5.285714286,1.325987088,5.3,1.2077337,0.085,0.251,-0.036,0
