date,facility_id,facility_name,ward_id,sku_id,sku_name,units_used,on_hand,stock_in_transit,lead_time_days,batch_id,batch_expiry_date,price_per_unit,is_holiday,patient_admissions,VED_category,FSN_category
2024-06-05,FAC001,Urban PHC Kalyan,W02,MED002,Amoxicillin Capsule 250mg,57,192,0,3,B0027359,2024-12-02,23.88,0,97,Vital,Fast
2024-06-05,FAC001,Urban PHC Kalyan,W02,MED003,Oral Rehydration Salts,31,169,18,5,B0036329,2024-09-03,31.93,0,73,Vital,Fast
2024-06-05,FAC001,Urban PHC Kalyan,W01,MED004,Ibuprofen Tablet 200mg,27,264,0,2,B0042594,2025-06-05,10.3,0,129,Essential,Fast
2024-06-05,FAC001,Urban PHC Kalyan,W03,MED005,Cetirizine Tablet 5mg,58,174,30,5,B0053326,2024-08-04,9.71,0,77,Essential,Fast
2024-06-05,FAC001,Urban PHC Kalyan,W01,MED006,Insulin Injection 40 IU/ml,3,28,39,3,B0067188,2024-12-02,47.91,0,129,Vital,Slow
2024-06-05,FAC001,Urban PHC Kalyan,W03,MED007,Adrenaline Injection 1 mg/ml,1,96,0,2,B0079898,2024-08-04,6.21,0,101,Vital,Slow
2024-06-05,FAC001,Urban PHC Kalyan,W02,MED008,Omeprazole Capsule 20mg,7,62,0,2,B0083106,2024-08-04,11.58,0,127,Essential,Slow
2024-06-05,FAC001,Urban PHC Kalyan,W02,MED009,Metformin Tablet 500mg,11,25,0,3,B0095009,2025-06-05,5.86,0,88,Essential,Slow
2024-06-05,FAC001,Urban PHC Kalyan,W03,MED010,Multivitamin Tablet,5,86,0,4,B0103904,2024-12-02,3.37,0,107,Desirable,Slow
2024-06-05,FAC001,Urban PHC Kalyan,W01,MED011,Antiseptic Lotion,2,68,0,2,B0115750,2024-12-02,4.08,0,97,Desirable,Slow
2024-06-05,FAC001,Urban PHC Kalyan,W01,MED012,Cotton Roll 100g,9,319,139,2,B0129272,2024-09-03,5.61,0,98,Desirable,Fast
2024-06-05,FAC002,Rural PHC Dombivli,W02,MED001,Paracetamol Tablet 500mg,35,421,0,6,B0019352,2024-09-03,24.17,0,59,Vital,Fast
2024-06-05,FAC002,Rural PHC Dombivli,W03,MED002,Amoxicillin Capsule 250mg,29,297,0,10,B0022195,2024-09-03,31.47,0,57,Vital,Fast
2024-06-05,FAC002,Rural PHC Dombivli,W01,MED003,Oral Rehydration Salts,26,266,0,10,B0032856,2024-12-02,5.41,0,46,Vital,Fast
2024-06-05,FAC002,Rural PHC Dombivli,W02,MED004,Ibuprofen Tablet 200mg,20,165,0,10,B0048915,2025-06-05,19.97,0,39,Essential,Fast
2024-06-05,FAC002,Rural PHC Dombivli,W02,MED005,Cetirizine Tablet 5mg,14,468,0,7,B0052784,2024-12-02,19.72,0,58,Essential,Fast
2024-06-05,FAC002,Rural PHC Dombivli,W01,MED006,Insulin Injection 40 IU/ml,3,70,0,5,B0068941,2025-06-05,46.03,0,50,Vital,Slow
2024-06-05,FAC002,Rural PHC Dombivli,W03,MED007,Adrenaline Injection 1 mg/ml,1,45,0,5,B0072688,2024-09-03,19.2,0,35,Vital,Slow
2024-06-05,FAC002,Rural PHC Dombivli,W03,MED008,Omeprazole Capsule 20mg,5,31,0,9,B0086249,2024-07-05,8.2,0,48,Essential,Slow
2024-06-05,FAC002,Rural PHC Dombivli,W02,MED009,Metformin Tablet 500mg,9,44,0,9,B0096752,2024-12-02,2.4,0,58,Essential,Slow
2024-06-05,FAC002,Rural PHC Dombivli,W01,MED010,Multivitamin Tablet,4,31,0,8,B0106209,2024-08-04,8.64,0,52,Desirable,Slow
2024-06-05,FAC002,Rural PHC Dombivli,W03,MED011,Antiseptic Lotion,2,36,0,6,B0114674,2025-06-05,9.91,0,64,Desirable,Slow
2024-06-05,FAC002,Rural PHC Dombivli,W01,MED012,Cotton Roll 100g,7,454,0,6,B0124228,2025-06-05,7.15,0,57,Desirable,Fast
2024-06-05,FAC003,Peri-urban PHC Ambivali,W02,MED001,Paracetamol Tablet 500mg,37,338,0,4,B0018582,2025-06-05,27.24,0,55,Vital,Fast
2024-06-05,FAC003,Peri-urban PHC Ambivali,W01,MED002,Amoxicillin Capsule 250mg,42,176,4,5,B0021020,2024-12-02,9.22,0,62,Vital,Fast
2024-06-05,FAC003,Peri-urban PHC Ambivali,W02,MED003,Oral Rehydration Salts,47,340,0,6,B0033366,2025-06-05,13.74,0,42,Vital,Fast
2024-06-05,FAC003,Peri-urban PHC Ambivali,W01,MED004,Ibuprofen Tablet 200mg,28,173,0,3,B0041995,2025-06-05,5.09,0,58,Essential,Fast
2024-06-05,FAC003,Peri-urban PHC Ambivali,W03,MED005,Cetirizine Tablet 5mg,16,434,0,3,B0059027,2024-08-04,15.32,0,35,Essential,Fast
2024-06-05,FAC003,Peri-urban PHC Ambivali,W01,MED006,Insulin Injection 40 IU/ml,2,28,0,6,B0068728,2024-12-02,10.6,0,50,Vital,Slow
2024-06-05,FAC003,Peri-urban PHC Ambivali,W02,MED007,Adrenaline Injection 1 mg/ml,1,62,0,5,B0073393,2024-12-02,18.09,0,61,Vital,Slow
2024-06-05,FAC003,Peri-urban PHC Ambivali,W01,MED008,Omeprazole Capsule 20mg,5,65,0,7,B0082182,2024-09-03,10.87,0,52,Essential,Slow
2024-06-05,FAC003,Peri-urban PHC Ambivali,W03,MED009,Metformin Tablet 500mg,9,54,0,6,B0097892,2025-06-05,14.68,0,64,Essential,Slow
2024-06-05,FAC003,Peri-urban PHC Ambivali,W03,MED010,Multivitamin Tablet,4,80,0,4,B0101893,2024-12-02,8.92,0,45,Desirable,Slow
2024-06-05,FAC003,Peri-urban PHC Ambivali,W01,MED011,Antiseptic Lotion,5,21,0,5,B0115909,2025-06-05,2.32,0,48,Desirable,Slow
2024-06-05,FAC003,Peri-urban PHC Ambivali,W02,MED012,Cotton Roll 100g,5,460,76,7,B0122011,2025-06-05,9.12,0,50,Desirable,Fast
2024-06-06,FAC001,Urban PHC Kalyan,W01,MED001,Paracetamol Tablet 500mg,62,260,127,4,B0014564,2025-06-06,38.49,0,122,Vital,Fast
2024-06-06,FAC001,Urban PHC Kalyan,W03,MED002,Amoxicillin Capsule 250mg,49,280,0,3,B0024920,2025-06-06,30.62,0,125,Vital,Fast
2024-06-06,FAC001,Urban PHC Kalyan,W01,MED003,Oral Rehydration Salts,41,137,139,5,B0036274,2025-06-06,41.15,0,124,Vital,Fast
2024-06-06,FAC001,Urban PHC Kalyan,W02,MED004,Ibuprofen Tablet 200mg,29,485,0,5,B0043458,2024-09-04,15.35,0,113,Essential,Fast
2024-06-06,FAC001,Urban PHC Kalyan,W03,MED005,Cetirizine Tablet 5mg,24,272,0,5,B0057453,2026-06-06,8.95,0,129,Essential,Fast
2024-06-06,FAC001,Urban PHC Kalyan,W02,MED006,Insulin Injection 40 IU/ml,5,47,0,3,B0064814,2024-12-03,46.92,0,108,Vital,Slow
2024-06-06,FAC001,Urban PHC Kalyan,W03,MED007,Adrenaline Injection 1 mg/ml,1,52,37,3,B0075369,2024-12-03,20.98,0,70,Vital,Slow
2024-06-06,FAC001,Urban PHC Kalyan,W03,MED008,Omeprazole Capsule 20mg,7,95,0,3,B0086133,2025-06-06,5.62,0,92,Essential,Slow
2024-06-06,FAC001,Urban PHC Kalyan,W03,MED009,Metformin Tablet 500mg,13,99,0,3,B0099155,2026-06-06,2.23,0,79,Essential,Slow
2024-06-06,FAC001,Urban PHC Kalyan,W01,MED010,Multivitamin Tablet,6,63,0,2,B0108921,2024-12-03,1.34,0,104,Desirable,Slow
2024-06-06,FAC001,Urban PHC Kalyan,W01,MED011,Antiseptic Lotion,2,45,0,3,B0111002,2024-12-03,1.69,0,70,Desirable,Slow
2024-06-06,FAC001,Urban PHC Kalyan,W03,MED012,Cotton Roll 100g,7,242,0,3,B0126734,2024-12-03,3.98,0,129,Desirable,Fast
2024-06-06,FAC002,Rural PHC Dombivli,W01,MED001,Paracetamol Tablet 500mg,42,307,0,8,B0014357,2024-12-03,6.38,0,52,Vital,Fast
2024-06-06,FAC002,Rural PHC Dombivli,W02,MED002,Amoxicillin Capsule 250mg,25,397,0,9,B0022918,2026-06-06,47.6,0,48,Vital,Fast
2024-06-06,FAC002,Rural PHC Dombivli,W02,MED003,Oral Rehydration Salts,18,457,31,9,B0038497,2025-06-06,46.18,0,40,Vital,Fast
2024-06-06,FAC002,Rural PHC Dombivli,W03,MED004,Ibuprofen Tablet 200mg,21,359,0,8,B0041210,2024-12-03,7.94,0,39,Essential,Fast
2024-06-06,FAC002,Rural PHC Dombivli,W02,MED005,Cetirizine Tablet 5mg,18,269,0,9,B0059841,2025-06-06,4.39,0,53,Essential,Fast
2024-06-06,FAC002,Rural PHC Dombivli,W02,MED006,Insulin Injection 40 IU/ml,3,30,0,9,B0068016,2024-12-03,13.65,0,61,Vital,Slow
2024-06-06,FAC002,Rural PHC Dombivli,W01,MED007,Adrenaline Injection 1 mg/ml,1,22,0,8,B0076123,2025-06-06,19.92,0,36,Vital,Slow
2024-06-06,FAC002,Rural PHC Dombivli,W02,MED008,Omeprazole Capsule 20mg,5,69,0,9,B0086379,2024-12-03,3.65,0,54,Essential,Slow
2024-06-06,FAC002,Rural PHC Dombivli,W02,MED009,Metformin Tablet 500mg,10,44,0,6,B0092287,2024-12-03,4.8,0,39,Essential,Slow
2024-06-06,FAC002,Rural PHC Dombivli,W03,MED010,Multivitamin Tablet,4,22,0,10,B0101307,2024-12-03,2.01,0,57,Desirable,Slow
2024-06-06,FAC002,Rural PHC Dombivli,W01,MED011,Antiseptic Lotion,2,97,0,5,B0111211,2024-08-05,6.44,0,52,Desirable,Slow
2024-06-06,FAC002,Rural PHC Dombivli,W03,MED012,Cotton Roll 100g,8,288,37,5,B0124031,2024-08-05,8.14,0,53,Desirable,Fast
2024-06-06,FAC003,Peri-urban PHC Ambivali,W01,MED001,Paracetamol Tablet 500mg,45,458,0,3,B0017476,2024-12-03,39.97,0,61,Vital,Fast
2024-06-06,FAC003,Peri-urban PHC Ambivali,W03,MED002,Amoxicillin Capsule 250mg,23,351,0,4,B0029286,2026-06-06,17.39,0,43,Vital,Fast
2024-06-06,FAC003,Peri-urban PHC Ambivali,W01,MED003,Oral Rehydration Salts,30,349,0,3,B0039574,2024-09-04,45.25,0,43,Vital,Fast
2024-06-06,FAC003,Peri-urban PHC Ambivali,W03,MED004,Ibuprofen Tablet 200mg,19,261,0,7,B0049061,2024-09-04,6.84,0,62,Essential,Fast
2024-06-06,FAC003,Peri-urban PHC Ambivali,W01,MED005,Cetirizine Tablet 5mg,19,329,0,6,B0058929,2025-06-06,10.18,0,49,Essential,Fast
2024-06-06,FAC003,Peri-urban PHC Ambivali,W01,MED006,Insulin Injection 40 IU/ml,3,88,0,4,B0069861,2024-12-03,11.65,0,54,Vital,Slow
2024-06-06,FAC003,Peri-urban PHC Ambivali,W01,MED007,Adrenaline Injection 1 mg/ml,1,91,0,6,B0073657,2024-09-04,47.31,0,44,Vital,Slow
2024-06-06,FAC003,Peri-urban PHC Ambivali,W02,MED008,Omeprazole Capsule 20mg,6,79,0,7,B0087800,2024-12-03,9.67,0,48,Essential,Slow
2024-06-06,FAC003,Peri-urban PHC Ambivali,W01,MED009,Metformin Tablet 500mg,10,30,0,6,B0091401,2024-12-03,10.14,0,47,Essential,Slow
2024-06-06,FAC003,Peri-urban PHC Ambivali,W01,MED010,Multivitamin Tablet,4,95,0,7,B0104073,2025-06-06,1.72,0,56,Desirable,Slow
2024-06-06,FAC003,Peri-urban PHC Ambivali,W02,MED011,Antiseptic Lotion,2,67,0,7,B0118210,2025-06-06,8.92,0,52,Desirable,Slow
2024-06-06,FAC003,Peri-urban PHC Ambivali,W01,MED012,Cotton Roll 100g,7,446,0,7,B0127814,2024-08-05,2.91,0,40,Desirable,Fast
2024-06-07,FAC001,Urban PHC Kalyan,W03,MED001,Paracetamol Tablet 500mg,37,476,0,2,B0015715,2024-12-04,23.54,0,102,Vital,Fast
2024-06-07,FAC001,Urban PHC Kalyan,W02,MED002,Amoxicillin Capsule 250mg,50,485,0,3,B0025236,2024-09-05,18.31,0,81,Vital,Fast
2024-06-07,FAC001,Urban PHC Kalyan,W01,MED003,Oral Rehydration Salts,27,323,0,4,B0032549,2024-09-05,41.64,0,96,Vital,Fast
2024-06-07,FAC001,Urban PHC Kalyan,W02,MED004,Ibuprofen Tablet 200mg,27,452,0,4,B0047174,2024-09-05,4.32,0,112,Essential,Fast
2024-06-07,FAC001,Urban PHC Kalyan,W03,MED005,Cetirizine Tablet 5mg,19,466,0,2,B0055073,2024-12-04,17.96,0,112,Essential,Fast
2024-06-07,FAC001,Urban PHC Kalyan,W03,MED006,Insulin Injection 40 IU/ml,5,51,0,4,B0061257,2024-12-04,39.29,0,120,Vital,Slow
2024-06-07,FAC001,Urban PHC Kalyan,W02,MED007,Adrenaline Injection 1 mg/ml,1,48,0,5,B0079376,2026-06-07,6.27,0,100,Vital,Slow
2024-06-07,FAC001,Urban PHC Kalyan,W01,MED008,Omeprazole Capsule 20mg,6,34,0,5,B0084255,2026-06-07,17.9,0,91,Essential,Slow
2024-06-07,FAC001,Urban PHC Kalyan,W03,MED009,Metformin Tablet 500mg,10,54,0,5,B0094639,2024-12-04,2.66,0,115,Essential,Slow
2024-06-07,FAC001,Urban PHC Kalyan,W02,MED010,Multivitamin Tablet,6,79,0,4,B0105385,2026-06-07,9.8,0,77,Desirable,Slow
2024-06-07,FAC001,Urban PHC Kalyan,W01,MED011,Antiseptic Lotion,2,86,0,3,B0114217,2025-06-07,6.24,0,100,Desirable,Slow
2024-06-07,FAC001,Urban PHC Kalyan,W03,MED012,Cotton Roll 100g,6,149,0,5,B0128210,2024-12-04,4.48,0,84,Desirable,Fast
2024-06-07,FAC002,Rural PHC Dombivli,W03,MED001,Paracetamol Tablet 500mg,42,190,0,9,B0017984,2024-12-04,20.22,0,35,Vital,Fast
2024-06-07,FAC002,Rural PHC Dombivli,W03,MED002,Amoxicillin Capsule 250mg,39,152,0,5,B0023163,2024-12-04,34.08,0,50,Vital,Fast
2024-06-07,FAC002,Rural PHC Dombivli,W02,MED003,Oral Rehydration Salts,32,114,0,6,B0035932,2024-09-05,13.79,0,41,Vital,Fast
2024-06-07,FAC002,Rural PHC Dombivli,W01,MED004,Ibuprofen Tablet 200mg,20,305,0,9,B0041674,2025-06-07,9.88,0,38,Essential,Fast
2024-06-07,FAC002,Rural PHC Dombivli,W01,MED005,Cetirizine Tablet 5mg,21,365,0,8,B0057840,2024-12-04,19.96,0,60,Essential,Fast
2024-06-07,FAC002,Rural PHC Dombivli,W01,MED006,Insulin Injection 40 IU/ml,4,70,0,9,B0062904,2024-07-07,27.05,0,44,Vital,Slow
2024-06-07,FAC002,Rural PHC Dombivli,W01,MED007,Adrenaline Injection 1 mg/ml,1,52,0,6,B0075431,2024-12-04,31.81,0,48,Vital,Slow
2024-06-07,FAC002,Rural PHC Dombivli,W01,MED008,Omeprazole Capsule 20mg,5,53,19,9,B0082879,2024-08-06,8.5,0,49,Essential,Slow
2024-06-07,FAC002,Rural PHC Dombivli,W02,MED009,Metformin Tablet 500mg,8,92,0,6,B0092780,2024-08-06,19.12,0,43,Essential,Slow
2024-06-07,FAC002,Rural PHC Dombivli,W03,MED010,Multivitamin Tablet,4,68,44,8,B0106798,2024-12-04,2.37,0,56,Desirable,Slow
2024-06-07,FAC002,Rural PHC Dombivli,W03,MED011,Antiseptic Lotion,5,40,0,5,B0114861,2024-07-07,1.41,0,40,Desirable,Slow
2024-06-07,FAC002,Rural PHC Dombivli,W03,MED012,Cotton Roll 100g,6,382,0,7,B0128995,2024-12-04,5.55,0,35,Desirable,Fast
2024-06-07,FAC003,Peri-urban PHC Ambivali,W03,MED001,Paracetamol Tablet 500mg,38,434,139,6,B0015837,2024-07-07,13.3,0,53,Vital,Fast
2024-06-07,FAC003,Peri-urban PHC Ambivali,W03,MED002,Amoxicillin Capsule 250mg,32,440,0,6,B0027151,2024-09-05,45.06,0,46,Vital,Fast
2024-06-07,FAC003,Peri-urban PHC Ambivali,W01,MED003,Oral Rehydration Salts,23,304,0,6,B0039231,2025-06-07,5.43,0,38,Vital,Fast
2024-06-07,FAC003,Peri-urban PHC Ambivali,W03,MED004,Ibuprofen Tablet 200mg,25,236,187,5,B0045102,2024-12-04,15.18,0,64,Essential,Fast
2024-06-07,FAC003,Peri-urban PHC Ambivali,W01,MED005,Cetirizine Tablet 5mg,13,390,41,3,B0055951,2025-06-07,17.66,0,47,Essential,Fast
2024-06-07,FAC003,Peri-urban PHC Ambivali,W02,MED006,Insulin Injection 40 IU/ml,3,61,4,3,B0068133,2024-09-05,22.55,0,43,Vital,Slow
2024-06-07,FAC003,Peri-urban PHC Ambivali,W01,MED007,Adrenaline Injection 1 mg/ml,1,41,0,7,B0079523,2024-07-07,12.17,0,40,Vital,Slow
2024-06-07,FAC003,Peri-urban PHC Ambivali,W01,MED008,Omeprazole Capsule 20mg,6,52,0,6,B0084984,2024-09-05,16.9,0,48,Essential,Slow
2024-06-07,FAC003,Peri-urban PHC Ambivali,W02,MED009,Metformin Tablet 500mg,8,71,0,7,B0097931,2025-06-07,16.33,0,49,Essential,Slow
2024-06-07,FAC003,Peri-urban PHC Ambivali,W02,MED010,Multivitamin Tablet,3,48,33,4,B0108622,2024-09-05,2.86,0,59,Desirable,Slow
2024-06-07,FAC003,Peri-urban PHC Ambivali,W02,MED011,Antiseptic Lotion,2,87,0,4,B0111949,2025-06-07,5.56,0,43,Desirable,Slow
2024-06-07,FAC003,Peri-urban PHC Ambivali,W03,MED012,Cotton Roll 100g,6,129,0,3,B0125228,2024-08-06,9.28,0,63,Desirable,Fast
2024-06-08,FAC001,Urban PHC Kalyan,W03,MED001,Paracetamol Tablet 500mg,41,495,0,2,B0018717,2024-07-08,21.47,0,89,Vital,Fast
2024-06-08,FAC001,Urban PHC Kalyan,W01,MED002,Amoxicillin Capsule 250mg,31,318,24,3,B0028672,2025-06-08,23.47,1,126,Vital,Fast
2024-06-08,FAC001,Urban PHC Kalyan,W02,MED003,Oral Rehydration Salts,24,150,118,3,B0037980,2025-06-08,33.33,1,79,Vital,Fast
2024-06-08,FAC001,Urban PHC Kalyan,W02,MED004,Ibuprofen Tablet 200mg,19,290,155,2,B0049581,2025-06-08,17.16,0,76,Essential,Fast
2024-06-08,FAC001,Urban PHC Kalyan,W01,MED005,Cetirizine Tablet 5mg,18,316,0,2,B0057245,2025-06-08,9.31,1,113,Essential,Fast
2024-06-08,FAC001,Urban PHC Kalyan,W02,MED006,Insulin Injection 40 IU/ml,2,74,0,2,B0068979,2024-09-06,41.47,1,87,Vital,Slow
2024-06-08,FAC001,Urban PHC Kalyan,W02,MED007,Adrenaline Injection 1 mg/ml,1,80,0,4,B0072758,2024-07-08,30.86,0,120,Vital,Slow
2024-06-08,FAC001,Urban PHC Kalyan,W02,MED008,Omeprazole Capsule 20mg,5,20,0,5,B0083261,2024-12-05,7.22,1,126,Essential,Slow
2024-06-08,FAC001,Urban PHC Kalyan,W03,MED009,Metformin Tablet 500mg,9,88,0,2,B0096505,2026-06-08,14.55,1,112,Essential,Slow
2024-06-08,FAC001,Urban PHC Kalyan,W01,MED010,Multivitamin Tablet,7,96,0,5,B0106895,2024-12-05,9.45,0,109,Desirable,Slow
2024-06-08,FAC001,Urban PHC Kalyan,W02,MED011,Antiseptic Lotion,1,58,0,5,B0114780,2024-08-07,7.42,1,78,Desirable,Slow
2024-06-08,FAC001,Urban PHC Kalyan,W03,MED012,Cotton Roll 100g,5,376,0,3,B0126053,2024-12-05,5.48,0,117,Desirable,Fast
2024-06-08,FAC002,Rural PHC Dombivli,W02,MED001,Paracetamol Tablet 500mg,21,324,45,7,B0011527,2024-09-06,12.57,0,35,Vital,Fast
2024-06-08,FAC002,Rural PHC Dombivli,W03,MED002,Amoxicillin Capsule 250mg,28,119,117,7,B0026092,2024-12-05,44.91,1,39,Vital,Fast
2024-06-08,FAC002,Rural PHC Dombivli,W02,MED003,Oral Rehydration Salts,15,452,79,10,B0036371,2024-12-05,47.87,0,48,Vital,Fast
2024-06-08,FAC002,Rural PHC Dombivli,W01,MED004,Ibuprofen Tablet 200mg,19,456,0,5,B0049926,2024-07-08,4.13,1,57,Essential,Fast
2024-06-08,FAC002,Rural PHC Dombivli,W03,MED005,Cetirizine Tablet 5mg,12,135,172,8,B0051546,2025-06-08,10.81,1,56,Essential,Fast
2024-06-08,FAC002,Rural PHC Dombivli,W02,MED006,Insulin Injection 40 IU/ml,3,22,0,5,B0061275,2024-12-05,41.76,1,46,Vital,Slow
2024-06-08,FAC002,Rural PHC Dombivli,W02,MED007,Adrenaline Injection 1 mg/ml,1,49,0,10,B0072740,2024-12-05,12.75,1,44,Vital,Slow
2024-06-08,FAC002,Rural PHC Dombivli,W01,MED008,Omeprazole Capsule 20mg,4,98,0,10,B0086675,2024-09-06,13.88,0,51,Essential,Slow
2024-06-08,FAC002,Rural PHC Dombivli,W03,MED009,Metformin Tablet 500mg,8,65,0,7,B0091489,2024-08-07,19.19,1,54,Essential,Slow
2024-06-08,FAC002,Rural PHC Dombivli,W01,MED010,Multivitamin Tablet,3,68,14,9,B0106396,2024-09-06,5.04,0,62,Desirable,Slow
2024-06-08,FAC002,Rural PHC Dombivli,W02,MED011,Antiseptic Lotion,1,97,0,10,B0118724,2025-06-08,9.13,0,39,Desirable,Slow
2024-06-08,FAC002,Rural PHC Dombivli,W03,MED012,Cotton Roll 100g,6,219,0,8,B0129243,2026-06-08,2.4,1,61,Desirable,Fast
2024-06-08,FAC003,Peri-urban PHC Ambivali,W01,MED001,Paracetamol Tablet 500mg,22,187,5,5,B0014395,2024-09-06,24.25,1,42,Vital,Fast
2024-06-08,FAC003,Peri-urban PHC Ambivali,W02,MED002,Amoxicillin Capsule 250mg,14,173,0,7,B0027780,2024-08-07,8.03,1,45,Vital,Fast
2024-06-08,FAC003,Peri-urban PHC Ambivali,W01,MED003,Oral Rehydration Salts,18,115,0,3,B0033874,2024-09-06,46.02,0,44,Vital,Fast
2024-06-08,FAC003,Peri-urban PHC Ambivali,W02,MED004,Ibuprofen Tablet 200mg,12,163,0,3,B0046041,2025-06-08,12.21,1,52,Essential,Fast
2024-06-08,FAC003,Peri-urban PHC Ambivali,W02,MED005,Cetirizine Tablet 5mg,9,480,42,7,B0056666,2024-12-05,14.67,1,46,Essential,Fast
2024-06-08,FAC003,Peri-urban PHC Ambivali,W02,MED006,Insulin Injection 40 IU/ml,2,79,0,4,B0069212,2024-12-05,18.58,0,56,Vital,Slow
2024-06-08,FAC003,Peri-urban PHC Ambivali,W01,MED007,Adrenaline Injection 1 mg/ml,1,71,6,4,B0076062,2024-09-06,26.19,1,41,Vital,Slow
2024-06-08,FAC003,Peri-urban PHC Ambivali,W01,MED008,Omeprazole Capsule 20mg,4,70,0,4,B0083402,2024-08-07,8.89,1,58,Essential,Slow
2024-06-08,FAC003,Peri-urban PHC Ambivali,W03,MED009,Metformin Tablet 500mg,7,77,0,7,B0099736,2024-09-06,7.96,1,48,Essential,Slow
2024-06-08,FAC003,Peri-urban PHC Ambivali,W02,MED010,Multivitamin Tablet,3,80,0,3,B0101027,2026-06-08,8.83,1,55,Desirable,Slow
2024-06-08,FAC003,Peri-urban PHC Ambivali,W01,MED011,Antiseptic Lotion,2,50,7,3,B0111853,2024-07-08,2.18,1,46,Desirable,Slow
2024-06-08,FAC003,Peri-urban PHC Ambivali,W01,MED012,Cotton Roll 100g,7,469,0,3,B0124054,2025-06-08,3.86,0,44,Desirable,Fast
2024-06-09,FAC001,Urban PHC Kalyan,W01,MED001,Paracetamol Tablet 500mg,27,444,50,2,B0011132,2024-08-08,20.27,1,104,Vital,Fast
2024-06-09,FAC001,Urban PHC Kalyan,W03,MED002,Amoxicillin Capsule 250mg,31,254,0,4,B0028609,2025-06-09,33.96,1,96,Vital,Fast
2024-06-09,FAC001,Urban PHC Kalyan,W02,MED003,Oral Rehydration Salts,27,181,0,2,B0039087,2024-12-06,49.35,1,106,Vital,Fast
2024-06-09,FAC001,Urban PHC Kalyan,W01,MED004,Ibuprofen Tablet 200mg,24,486,136,2,B0047454,2024-12-06,9.61,1,81,Essential,Fast
2024-06-09,FAC001,Urban PHC Kalyan,W01,MED005,Cetirizine Tablet 5mg,11,491,0,4,B0055173,2025-06-09,5.2,1,105,Essential,Fast
2024-06-09,FAC001,Urban PHC Kalyan,W01,MED006,Insulin Injection 40 IU/ml,2,65,0,2,B0062874,2026-06-09,5.3,0,82,Vital,Slow
2024-06-09,FAC001,Urban PHC Kalyan,W02,MED007,Adrenaline Injection 1 mg/ml,1,79,18,2,B0076494,2024-08-08,24.58,1,87,Vital,Slow
2024-06-09,FAC001,Urban PHC Kalyan,W02,MED008,Omeprazole Capsule 20mg,6,56,0,2,B0087982,2026-06-09,6.21,0,80,Essential,Slow
2024-06-09,FAC001,Urban PHC Kalyan,W02,MED009,Metformin Tablet 500mg,9,32,0,3,B0094697,2024-12-06,14.06,0,88,Essential,Slow
2024-06-09,FAC001,Urban PHC Kalyan,W02,MED010,Multivitamin Tablet,3,41,0,4,B0107964,2024-12-06,9.36,1,72,Desirable,Slow
2024-06-09,FAC001,Urban PHC Kalyan,W02,MED011,Antiseptic Lotion,2,51,0,2,B0117954,2024-08-08,5.6,1,106,Desirable,Slow
2024-06-09,FAC001,Urban PHC Kalyan,W01,MED012,Cotton Roll 100g,9,100,0,5,B0129121,2024-07-09,4.23,1,99,Desirable,Fast
2024-06-09,FAC002,Rural PHC Dombivli,W01,MED001,Paracetamol Tablet 500mg,32,321,0,10,B0019713,2025-06-09,36.19,0,60,Vital,Fast
2024-06-09,FAC002,Rural PHC Dombivli,W02,MED002,Amoxicillin Capsule 250mg,17,415,0,8,B0027679,2025-06-09,33.71,1,51,Vital,Fast
2024-06-09,FAC002,Rural PHC Dombivli,W02,MED003,Oral Rehydration Salts,15,368,0,8,B0032437,2025-06-09,27.83,0,35,Vital,Fast
2024-06-09,FAC002,Rural PHC Dombivli,W01,MED004,Ibuprofen Tablet 200mg,14,408,0,7,B0045646,2024-09-07,14.2,1,41,Essential,Fast
2024-06-09,FAC002,Rural PHC Dombivli,W03,MED005,Cetirizine Tablet 5mg,11,157,0,6,B0058474,2025-06-09,4.53,1,35,Essential,Fast
2024-06-09,FAC002,Rural PHC Dombivli,W03,MED006,Insulin Injection 40 IU/ml,3,30,0,6,B0066875,2026-06-09,47.68,1,53,Vital,Slow
2024-06-09,FAC002,Rural PHC Dombivli,W03,MED007,Adrenaline Injection 1 mg/ml,1,76,0,9,B0071484,2025-06-09,26.54,1,62,Vital,Slow
2024-06-09,FAC002,Rural PHC Dombivli,W01,MED008,Omeprazole Capsule 20mg,5,94,0,6,B0081786,2024-12-06,7.58,0,60,Essential,Slow
2024-06-09,FAC002,Rural PHC Dombivli,W02,MED009,Metformin Tablet 500mg,7,76,0,8,B0096541,2024-08-08,18.87,0,43,Essential,Slow
2024-06-09,FAC002,Rural PHC Dombivli,W01,MED010,Multivitamin Tablet,3,43,0,6,B0108549,2026-06-09,6.61,1,55,Desirable,Slow
2024-06-09,FAC002,Rural PHC Dombivli,W01,MED011,Antiseptic Lotion,2,87,0,10,B0112659,2024-12-06,2.89,1,56,Desirable,Slow
2024-06-09,FAC002,Rural PHC Dombivli,W03,MED012,Cotton Roll 100g,4,244,61,5,B0127690,2026-06-09,8.35,1,52,Desirable,Fast
2024-06-09,FAC003,Peri-urban PHC Ambivali,W02,MED001,Paracetamol Tablet 500mg,20,250,43,6,B0015827,2024-12-06,26.53,1,62,Vital,Fast
2024-06-09,FAC003,Peri-urban PHC Ambivali,W01,MED002,Amoxicillin Capsule 250mg,17,254,0,3,B0027847,2024-09-07,11.7,1,44,Vital,Fast
